"","Plot_ID","Species","sample_yr","BudScars","value","Visit"
"543","ANG025","ABCO",2009,0,10,"initial"
"544","ANG025","ABCO",2009,0,10,"initial"
"545","ANG025","ABCO",2009,0,10,"initial"
"546","ANG025","ABCO",2009,0,10,"initial"
"547","ANG025","ABCO",2009,0,10,"initial"
"548","ANG025","ABCO",2009,0,10,"initial"
"549","ANG025","ABCO",2009,0,10,"initial"
"550","ANG025","ABCO",2009,0,10,"initial"
"551","ANG025","ABCO",2009,0,10,"initial"
"552","ANG025","ABCO",2009,0,10,"initial"
"553","ANG025","ABMA",2009,0,1,"initial"
"554","ANG032","CADE",2009,0,1,"initial"
"555","ANG032","PIPJ",2009,0,4,"initial"
"556","ANG032","PIPJ",2009,0,4,"initial"
"557","ANG032","PIPJ",2009,0,4,"initial"
"558","ANG032","PIPJ",2009,0,4,"initial"
"559","ANG045","ABMA",2009,0,11,"initial"
"560","ANG045","ABMA",2009,0,11,"initial"
"561","ANG045","ABMA",2009,0,11,"initial"
"562","ANG045","ABMA",2009,0,11,"initial"
"563","ANG045","ABMA",2009,0,11,"initial"
"564","ANG045","ABMA",2009,0,11,"initial"
"565","ANG045","ABMA",2009,0,11,"initial"
"566","ANG045","ABMA",2009,0,11,"initial"
"567","ANG045","ABMA",2009,0,11,"initial"
"568","ANG045","ABMA",2009,0,11,"initial"
"569","ANG045","ABMA",2009,0,11,"initial"
"570","ANG045","PINUS",2009,0,13,"initial"
"571","ANG045","PINUS",2009,0,13,"initial"
"572","ANG045","PINUS",2009,0,13,"initial"
"573","ANG045","PINUS",2009,0,13,"initial"
"574","ANG045","PINUS",2009,0,13,"initial"
"575","ANG045","PINUS",2009,0,13,"initial"
"576","ANG045","PINUS",2009,0,13,"initial"
"577","ANG045","PINUS",2009,0,13,"initial"
"578","ANG045","PINUS",2009,0,13,"initial"
"579","ANG045","PINUS",2009,0,13,"initial"
"580","ANG045","PINUS",2009,0,13,"initial"
"581","ANG045","PINUS",2009,0,13,"initial"
"582","ANG045","PINUS",2009,0,13,"initial"
"583","ANG075","ABCO",2009,0,1,"initial"
"584","ANG075","ABCO",2010,1,1,"initial"
"585","ANG075","PIPJ",2010,0,3,"initial"
"586","ANG075","PIPJ",2010,0,3,"initial"
"587","ANG075","PIPJ",2010,0,3,"initial"
"588","ANG030","PIPJ",2010,0,1,"initial"
"589","ANG030","PIPJ",2010,5,2,"initial"
"590","ANG030","PIPJ",2010,5,2,"initial"
"591","ANG010","PICO",2010,1,2,"initial"
"592","ANG010","PICO",2010,1,2,"initial"
"593","ANG010","PICO",2010,2,4,"initial"
"594","ANG010","PICO",2010,2,4,"initial"
"595","ANG010","PICO",2010,2,4,"initial"
"596","ANG010","PICO",2010,2,4,"initial"
"597","ANG016","PIPJ",2010,4,3,"initial"
"598","ANG016","PIPJ",2010,4,3,"initial"
"599","ANG016","PIPJ",2010,4,3,"initial"
"600","ANG016","PIPJ",2010,0,1,"initial"
"601","ANG016","PIPJ",2010,1,1,"initial"
"602","ANG025","ABCO",2010,1,9,"initial"
"603","ANG025","ABCO",2010,1,9,"initial"
"604","ANG025","ABCO",2010,1,9,"initial"
"605","ANG025","ABCO",2010,1,9,"initial"
"606","ANG025","ABCO",2010,1,9,"initial"
"607","ANG025","ABCO",2010,1,9,"initial"
"608","ANG025","ABCO",2010,1,9,"initial"
"609","ANG025","ABCO",2010,1,9,"initial"
"610","ANG025","ABCO",2010,1,9,"initial"
"611","ANG045","ABMA",2010,1,1,"initial"
"612","ANG032","PIPJ",2010,1,3,"initial"
"613","ANG032","PIPJ",2010,1,3,"initial"
"614","ANG032","PIPJ",2010,1,3,"initial"
"615","ANG032","CADE",2010,1,1,"initial"
"616","ANG010","PICO",2011,3,3,"initial"
"617","ANG010","PICO",2011,3,3,"initial"
"618","ANG010","PICO",2011,3,3,"initial"
"619","ANG016","PIPJ",2011,0,1,"initial"
"620","ANG016","PIPJ",2011,4,3,"initial"
"621","ANG016","PIPJ",2011,4,3,"initial"
"622","ANG016","PIPJ",2011,4,3,"initial"
"623","ANG025","ABCO",2011,1,3,"initial"
"624","ANG025","ABCO",2011,1,3,"initial"
"625","ANG025","ABCO",2011,1,3,"initial"
"626","ANG025","PICO",2011,2,2,"initial"
"627","ANG025","PICO",2011,2,2,"initial"
"628","ANG032","PIPJ",2011,2,1,"initial"
"629","ANG032","CADE",2011,2,1,"initial"
"630","ANG075","PIPJ",2011,1,3,"initial"
"631","ANG075","PIPJ",2011,1,3,"initial"
"632","ANG075","PIPJ",2011,1,3,"initial"
"633","ANG075","ABCO",2011,2,1,"initial"
"634","ANG030","PIPJ",2011,5,2,"initial"
"635","ANG030","PIPJ",2011,5,2,"initial"
"636","ANG045","ABMA",2011,2,1,"initial"
"637","ANG075","PIPJ",2012,2,3,"initial"
"638","ANG075","PIPJ",2012,2,3,"initial"
"639","ANG075","PIPJ",2012,2,3,"initial"
"640","ANG075","ABMA",2012,3,1,"initial"
"641","ANG075","NONE",2012,0,2,"initial"
"642","ANG075","NONE",2012,0,2,"initial"
"643","ANG030","PIPJ",2012,4,2,"initial"
"644","ANG030","PIPJ",2012,4,2,"initial"
"645","ANG032","PIPJ",2012,4,4,"initial"
"646","ANG032","PIPJ",2012,4,4,"initial"
"647","ANG032","PIPJ",2012,4,4,"initial"
"648","ANG032","PIPJ",2012,4,4,"initial"
"649","ANG032","PIPJ",2012,0,1,"initial"
"650","ANG032","CADE",2012,5,1,"initial"
"651","ANG016","PIPJ",2012,5,3,"initial"
"652","ANG016","PIPJ",2012,5,3,"initial"
"653","ANG016","PIPJ",2012,5,3,"initial"
"654","ANG010","PICO",2012,2,2,"initial"
"655","ANG010","PICO",2012,2,2,"initial"
"656","ANG010","PICO",2012,4,3,"initial"
"657","ANG010","PICO",2012,4,3,"initial"
"658","ANG010","PICO",2012,4,3,"initial"
"659","ANG025","ABCO",2012,3,9,"initial"
"660","ANG025","ABCO",2012,3,9,"initial"
"661","ANG025","ABCO",2012,3,9,"initial"
"662","ANG025","ABCO",2012,3,9,"initial"
"663","ANG025","ABCO",2012,3,9,"initial"
"664","ANG025","ABCO",2012,3,9,"initial"
"665","ANG025","ABCO",2012,3,9,"initial"
"666","ANG025","ABCO",2012,3,9,"initial"
"667","ANG025","ABCO",2012,3,9,"initial"
"668","ANG025","ABMA",2012,3,1,"initial"
"669","ANG056","PICO",2016,0,1,"initial"
"670","ANG030","PIPJ",2016,6,1,"initial"
"671","ANG075","PIPJ",2016,4,4,"initial"
"672","ANG075","PIPJ",2016,4,4,"initial"
"673","ANG075","PIPJ",2016,4,4,"initial"
"674","ANG075","PIPJ",2016,4,4,"initial"
"675","ANG030","PIPJ",2015,6,1,"initial"
"676","ANG075","ABMA",2015,4,1,"initial"
"677","ANG075","ABCO",2015,1,1,"initial"
"678","ANG075","ABCO",2015,3,1,"initial"
"679","ANG075","PIPJ",2015,0,2,"initial"
"680","ANG075","PIPJ",2015,0,2,"initial"
"681","ANG075","PIPJ",2015,3,3,"initial"
"682","ANG075","PIPJ",2015,3,3,"initial"
"683","ANG075","PIPJ",2015,3,3,"initial"
"684","ANG075","PIPJ",2015,4,1,"initial"
"685","SIM098","PSME",2010,3,5,"initial"
"686","SIM098","PSME",2010,3,5,"initial"
"687","SIM098","PSME",2010,3,5,"initial"
"688","SIM098","PSME",2010,3,5,"initial"
"689","SIM098","PSME",2010,3,5,"initial"
"690","SIM098","PSME",2010,4,2,"initial"
"691","SIM098","PSME",2010,4,2,"initial"
"692","SIM098","LIDE",2010,1,2,"initial"
"693","SIM098","LIDE",2010,1,2,"initial"
"694","SIM098","LIDE",2010,2,1,"initial"
"695","SIM098","LIDE",2010,3,26,"initial"
"696","SIM098","LIDE",2010,3,26,"initial"
"697","SIM098","LIDE",2010,3,26,"initial"
"698","SIM098","LIDE",2010,3,26,"initial"
"699","SIM098","LIDE",2010,3,26,"initial"
"700","SIM098","LIDE",2010,3,26,"initial"
"701","SIM098","LIDE",2010,3,26,"initial"
"702","SIM098","LIDE",2010,3,26,"initial"
"703","SIM098","LIDE",2010,3,26,"initial"
"704","SIM098","LIDE",2010,3,26,"initial"
"705","SIM098","LIDE",2010,3,26,"initial"
"706","SIM098","LIDE",2010,3,26,"initial"
"707","SIM098","LIDE",2010,3,26,"initial"
"708","SIM098","LIDE",2010,3,26,"initial"
"709","SIM098","LIDE",2010,3,26,"initial"
"710","SIM098","LIDE",2010,3,26,"initial"
"711","SIM098","LIDE",2010,3,26,"initial"
"712","SIM098","LIDE",2010,3,26,"initial"
"713","SIM098","LIDE",2010,3,26,"initial"
"714","SIM098","LIDE",2010,3,26,"initial"
"715","SIM098","LIDE",2010,3,26,"initial"
"716","SIM098","LIDE",2010,3,26,"initial"
"717","SIM098","LIDE",2010,3,26,"initial"
"718","SIM098","LIDE",2010,3,26,"initial"
"719","SIM098","LIDE",2010,3,26,"initial"
"720","SIM098","LIDE",2010,3,26,"initial"
"721","SIM098","LIDE",2010,4,2,"initial"
"722","SIM098","LIDE",2010,4,2,"initial"
"723","SIM098","LIDE",2010,5,2,"initial"
"724","SIM098","LIDE",2010,5,2,"initial"
"725","SIM098","CONU",2010,0,67,"initial"
"726","SIM098","CONU",2010,0,67,"initial"
"727","SIM098","CONU",2010,0,67,"initial"
"728","SIM098","CONU",2010,0,67,"initial"
"729","SIM098","CONU",2010,0,67,"initial"
"730","SIM098","CONU",2010,0,67,"initial"
"731","SIM098","CONU",2010,0,67,"initial"
"732","SIM098","CONU",2010,0,67,"initial"
"733","SIM098","CONU",2010,0,67,"initial"
"734","SIM098","CONU",2010,0,67,"initial"
"735","SIM098","CONU",2010,0,67,"initial"
"736","SIM098","CONU",2010,0,67,"initial"
"737","SIM098","CONU",2010,0,67,"initial"
"738","SIM098","CONU",2010,0,67,"initial"
"739","SIM098","CONU",2010,0,67,"initial"
"740","SIM098","CONU",2010,0,67,"initial"
"741","SIM098","CONU",2010,0,67,"initial"
"742","SIM098","CONU",2010,0,67,"initial"
"743","SIM098","CONU",2010,0,67,"initial"
"744","SIM098","CONU",2010,0,67,"initial"
"745","SIM098","CONU",2010,0,67,"initial"
"746","SIM098","CONU",2010,0,67,"initial"
"747","SIM098","CONU",2010,0,67,"initial"
"748","SIM098","CONU",2010,0,67,"initial"
"749","SIM098","CONU",2010,0,67,"initial"
"750","SIM098","CONU",2010,0,67,"initial"
"751","SIM098","CONU",2010,0,67,"initial"
"752","SIM098","CONU",2010,0,67,"initial"
"753","SIM098","CONU",2010,0,67,"initial"
"754","SIM098","CONU",2010,0,67,"initial"
"755","SIM098","CONU",2010,0,67,"initial"
"756","SIM098","CONU",2010,0,67,"initial"
"757","SIM098","CONU",2010,0,67,"initial"
"758","SIM098","CONU",2010,0,67,"initial"
"759","SIM098","CONU",2010,0,67,"initial"
"760","SIM098","CONU",2010,0,67,"initial"
"761","SIM098","CONU",2010,0,67,"initial"
"762","SIM098","CONU",2010,0,67,"initial"
"763","SIM098","CONU",2010,0,67,"initial"
"764","SIM098","CONU",2010,0,67,"initial"
"765","SIM098","CONU",2010,0,67,"initial"
"766","SIM098","CONU",2010,0,67,"initial"
"767","SIM098","CONU",2010,0,67,"initial"
"768","SIM098","CONU",2010,0,67,"initial"
"769","SIM098","CONU",2010,0,67,"initial"
"770","SIM098","CONU",2010,0,67,"initial"
"771","SIM098","CONU",2010,0,67,"initial"
"772","SIM098","CONU",2010,0,67,"initial"
"773","SIM098","CONU",2010,0,67,"initial"
"774","SIM098","CONU",2010,0,67,"initial"
"775","SIM098","CONU",2010,0,67,"initial"
"776","SIM098","CONU",2010,0,67,"initial"
"777","SIM098","CONU",2010,0,67,"initial"
"778","SIM098","CONU",2010,0,67,"initial"
"779","SIM098","CONU",2010,0,67,"initial"
"780","SIM098","CONU",2010,0,67,"initial"
"781","SIM098","CONU",2010,0,67,"initial"
"782","SIM098","CONU",2010,0,67,"initial"
"783","SIM098","CONU",2010,0,67,"initial"
"784","SIM098","CONU",2010,0,67,"initial"
"785","SIM098","CONU",2010,0,67,"initial"
"786","SIM098","CONU",2010,0,67,"initial"
"787","SIM098","CONU",2010,0,67,"initial"
"788","SIM098","CONU",2010,0,67,"initial"
"789","SIM098","CONU",2010,0,67,"initial"
"790","SIM098","CONU",2010,0,67,"initial"
"791","SIM098","CONU",2010,0,67,"initial"
"792","SIM062","PSME",2010,3,4,"initial"
"793","SIM062","PSME",2010,3,4,"initial"
"794","SIM062","PSME",2010,3,4,"initial"
"795","SIM062","PSME",2010,3,4,"initial"
"796","SIM062","PSME",2010,4,16,"initial"
"797","SIM062","PSME",2010,4,16,"initial"
"798","SIM062","PSME",2010,4,16,"initial"
"799","SIM062","PSME",2010,4,16,"initial"
"800","SIM062","PSME",2010,4,16,"initial"
"801","SIM062","PSME",2010,4,16,"initial"
"802","SIM062","PSME",2010,4,16,"initial"
"803","SIM062","PSME",2010,4,16,"initial"
"804","SIM062","PSME",2010,4,16,"initial"
"805","SIM062","PSME",2010,4,16,"initial"
"806","SIM062","PSME",2010,4,16,"initial"
"807","SIM062","PSME",2010,4,16,"initial"
"808","SIM062","PSME",2010,4,16,"initial"
"809","SIM062","PSME",2010,4,16,"initial"
"810","SIM062","PSME",2010,4,16,"initial"
"811","SIM062","PSME",2010,4,16,"initial"
"812","SIM062","PSME",2010,5,17,"initial"
"813","SIM062","PSME",2010,5,17,"initial"
"814","SIM062","PSME",2010,5,17,"initial"
"815","SIM062","PSME",2010,5,17,"initial"
"816","SIM062","PSME",2010,5,17,"initial"
"817","SIM062","PSME",2010,5,17,"initial"
"818","SIM062","PSME",2010,5,17,"initial"
"819","SIM062","PSME",2010,5,17,"initial"
"820","SIM062","PSME",2010,5,17,"initial"
"821","SIM062","PSME",2010,5,17,"initial"
"822","SIM062","PSME",2010,5,17,"initial"
"823","SIM062","PSME",2010,5,17,"initial"
"824","SIM062","PSME",2010,5,17,"initial"
"825","SIM062","PSME",2010,5,17,"initial"
"826","SIM062","PSME",2010,5,17,"initial"
"827","SIM062","PSME",2010,5,17,"initial"
"828","SIM062","PSME",2010,5,17,"initial"
"829","SIM062","PSME",2010,6,5,"initial"
"830","SIM062","PSME",2010,6,5,"initial"
"831","SIM062","PSME",2010,6,5,"initial"
"832","SIM062","PSME",2010,6,5,"initial"
"833","SIM062","PSME",2010,6,5,"initial"
"834","SIM062","QUCH",2010,3,1,"initial"
"835","SIM062","LIDE",2010,4,1,"initial"
"836","SIM089","PSME",2010,1,2,"initial"
"837","SIM089","PSME",2010,1,2,"initial"
"838","SIM089","PSME",2010,2,8,"initial"
"839","SIM089","PSME",2010,2,8,"initial"
"840","SIM089","PSME",2010,2,8,"initial"
"841","SIM089","PSME",2010,2,8,"initial"
"842","SIM089","PSME",2010,2,8,"initial"
"843","SIM089","PSME",2010,2,8,"initial"
"844","SIM089","PSME",2010,2,8,"initial"
"845","SIM089","PSME",2010,2,8,"initial"
"846","SIM089","PSME",2010,3,25,"initial"
"847","SIM089","PSME",2010,3,25,"initial"
"848","SIM089","PSME",2010,3,25,"initial"
"849","SIM089","PSME",2010,3,25,"initial"
"850","SIM089","PSME",2010,3,25,"initial"
"851","SIM089","PSME",2010,3,25,"initial"
"852","SIM089","PSME",2010,3,25,"initial"
"853","SIM089","PSME",2010,3,25,"initial"
"854","SIM089","PSME",2010,3,25,"initial"
"855","SIM089","PSME",2010,3,25,"initial"
"856","SIM089","PSME",2010,3,25,"initial"
"857","SIM089","PSME",2010,3,25,"initial"
"858","SIM089","PSME",2010,3,25,"initial"
"859","SIM089","PSME",2010,3,25,"initial"
"860","SIM089","PSME",2010,3,25,"initial"
"861","SIM089","PSME",2010,3,25,"initial"
"862","SIM089","PSME",2010,3,25,"initial"
"863","SIM089","PSME",2010,3,25,"initial"
"864","SIM089","PSME",2010,3,25,"initial"
"865","SIM089","PSME",2010,3,25,"initial"
"866","SIM089","PSME",2010,3,25,"initial"
"867","SIM089","PSME",2010,3,25,"initial"
"868","SIM089","PSME",2010,3,25,"initial"
"869","SIM089","PSME",2010,3,25,"initial"
"870","SIM089","PSME",2010,3,25,"initial"
"871","SIM089","PSME",2010,4,20,"initial"
"872","SIM089","PSME",2010,4,20,"initial"
"873","SIM089","PSME",2010,4,20,"initial"
"874","SIM089","PSME",2010,4,20,"initial"
"875","SIM089","PSME",2010,4,20,"initial"
"876","SIM089","PSME",2010,4,20,"initial"
"877","SIM089","PSME",2010,4,20,"initial"
"878","SIM089","PSME",2010,4,20,"initial"
"879","SIM089","PSME",2010,4,20,"initial"
"880","SIM089","PSME",2010,4,20,"initial"
"881","SIM089","PSME",2010,4,20,"initial"
"882","SIM089","PSME",2010,4,20,"initial"
"883","SIM089","PSME",2010,4,20,"initial"
"884","SIM089","PSME",2010,4,20,"initial"
"885","SIM089","PSME",2010,4,20,"initial"
"886","SIM089","PSME",2010,4,20,"initial"
"887","SIM089","PSME",2010,4,20,"initial"
"888","SIM089","PSME",2010,4,20,"initial"
"889","SIM089","PSME",2010,4,20,"initial"
"890","SIM089","PSME",2010,4,20,"initial"
"891","SIM089","PSME",2010,5,1,"initial"
"892","SIM089","ARME",2010,1,1,"initial"
"893","SIM089","LIDE",2010,1,3,"initial"
"894","SIM089","LIDE",2010,1,3,"initial"
"895","SIM089","LIDE",2010,1,3,"initial"
"896","SIM089","LIDE",2010,2,9,"initial"
"897","SIM089","LIDE",2010,2,9,"initial"
"898","SIM089","LIDE",2010,2,9,"initial"
"899","SIM089","LIDE",2010,2,9,"initial"
"900","SIM089","LIDE",2010,2,9,"initial"
"901","SIM089","LIDE",2010,2,9,"initial"
"902","SIM089","LIDE",2010,2,9,"initial"
"903","SIM089","LIDE",2010,2,9,"initial"
"904","SIM089","LIDE",2010,2,9,"initial"
"905","SIM093","PSME",2010,0,2,"initial"
"906","SIM093","PSME",2010,0,2,"initial"
"907","SIM093","PSME",2010,1,5,"initial"
"908","SIM093","PSME",2010,1,5,"initial"
"909","SIM093","PSME",2010,1,5,"initial"
"910","SIM093","PSME",2010,1,5,"initial"
"911","SIM093","PSME",2010,1,5,"initial"
"912","SIM093","PSME",2010,2,37,"initial"
"913","SIM093","PSME",2010,2,37,"initial"
"914","SIM093","PSME",2010,2,37,"initial"
"915","SIM093","PSME",2010,2,37,"initial"
"916","SIM093","PSME",2010,2,37,"initial"
"917","SIM093","PSME",2010,2,37,"initial"
"918","SIM093","PSME",2010,2,37,"initial"
"919","SIM093","PSME",2010,2,37,"initial"
"920","SIM093","PSME",2010,2,37,"initial"
"921","SIM093","PSME",2010,2,37,"initial"
"922","SIM093","PSME",2010,2,37,"initial"
"923","SIM093","PSME",2010,2,37,"initial"
"924","SIM093","PSME",2010,2,37,"initial"
"925","SIM093","PSME",2010,2,37,"initial"
"926","SIM093","PSME",2010,2,37,"initial"
"927","SIM093","PSME",2010,2,37,"initial"
"928","SIM093","PSME",2010,2,37,"initial"
"929","SIM093","PSME",2010,2,37,"initial"
"930","SIM093","PSME",2010,2,37,"initial"
"931","SIM093","PSME",2010,2,37,"initial"
"932","SIM093","PSME",2010,2,37,"initial"
"933","SIM093","PSME",2010,2,37,"initial"
"934","SIM093","PSME",2010,2,37,"initial"
"935","SIM093","PSME",2010,2,37,"initial"
"936","SIM093","PSME",2010,2,37,"initial"
"937","SIM093","PSME",2010,2,37,"initial"
"938","SIM093","PSME",2010,2,37,"initial"
"939","SIM093","PSME",2010,2,37,"initial"
"940","SIM093","PSME",2010,2,37,"initial"
"941","SIM093","PSME",2010,2,37,"initial"
"942","SIM093","PSME",2010,2,37,"initial"
"943","SIM093","PSME",2010,2,37,"initial"
"944","SIM093","PSME",2010,2,37,"initial"
"945","SIM093","PSME",2010,2,37,"initial"
"946","SIM093","PSME",2010,2,37,"initial"
"947","SIM093","PSME",2010,2,37,"initial"
"948","SIM093","PSME",2010,2,37,"initial"
"949","SIM093","PSME",2010,3,127,"initial"
"950","SIM093","PSME",2010,3,127,"initial"
"951","SIM093","PSME",2010,3,127,"initial"
"952","SIM093","PSME",2010,3,127,"initial"
"953","SIM093","PSME",2010,3,127,"initial"
"954","SIM093","PSME",2010,3,127,"initial"
"955","SIM093","PSME",2010,3,127,"initial"
"956","SIM093","PSME",2010,3,127,"initial"
"957","SIM093","PSME",2010,3,127,"initial"
"958","SIM093","PSME",2010,3,127,"initial"
"959","SIM093","PSME",2010,3,127,"initial"
"960","SIM093","PSME",2010,3,127,"initial"
"961","SIM093","PSME",2010,3,127,"initial"
"962","SIM093","PSME",2010,3,127,"initial"
"963","SIM093","PSME",2010,3,127,"initial"
"964","SIM093","PSME",2010,3,127,"initial"
"965","SIM093","PSME",2010,3,127,"initial"
"966","SIM093","PSME",2010,3,127,"initial"
"967","SIM093","PSME",2010,3,127,"initial"
"968","SIM093","PSME",2010,3,127,"initial"
"969","SIM093","PSME",2010,3,127,"initial"
"970","SIM093","PSME",2010,3,127,"initial"
"971","SIM093","PSME",2010,3,127,"initial"
"972","SIM093","PSME",2010,3,127,"initial"
"973","SIM093","PSME",2010,3,127,"initial"
"974","SIM093","PSME",2010,3,127,"initial"
"975","SIM093","PSME",2010,3,127,"initial"
"976","SIM093","PSME",2010,3,127,"initial"
"977","SIM093","PSME",2010,3,127,"initial"
"978","SIM093","PSME",2010,3,127,"initial"
"979","SIM093","PSME",2010,3,127,"initial"
"980","SIM093","PSME",2010,3,127,"initial"
"981","SIM093","PSME",2010,3,127,"initial"
"982","SIM093","PSME",2010,3,127,"initial"
"983","SIM093","PSME",2010,3,127,"initial"
"984","SIM093","PSME",2010,3,127,"initial"
"985","SIM093","PSME",2010,3,127,"initial"
"986","SIM093","PSME",2010,3,127,"initial"
"987","SIM093","PSME",2010,3,127,"initial"
"988","SIM093","PSME",2010,3,127,"initial"
"989","SIM093","PSME",2010,3,127,"initial"
"990","SIM093","PSME",2010,3,127,"initial"
"991","SIM093","PSME",2010,3,127,"initial"
"992","SIM093","PSME",2010,3,127,"initial"
"993","SIM093","PSME",2010,3,127,"initial"
"994","SIM093","PSME",2010,3,127,"initial"
"995","SIM093","PSME",2010,3,127,"initial"
"996","SIM093","PSME",2010,3,127,"initial"
"997","SIM093","PSME",2010,3,127,"initial"
"998","SIM093","PSME",2010,3,127,"initial"
"999","SIM093","PSME",2010,3,127,"initial"
"1000","SIM093","PSME",2010,3,127,"initial"
"1001","SIM093","PSME",2010,3,127,"initial"
"1002","SIM093","PSME",2010,3,127,"initial"
"1003","SIM093","PSME",2010,3,127,"initial"
"1004","SIM093","PSME",2010,3,127,"initial"
"1005","SIM093","PSME",2010,3,127,"initial"
"1006","SIM093","PSME",2010,3,127,"initial"
"1007","SIM093","PSME",2010,3,127,"initial"
"1008","SIM093","PSME",2010,3,127,"initial"
"1009","SIM093","PSME",2010,3,127,"initial"
"1010","SIM093","PSME",2010,3,127,"initial"
"1011","SIM093","PSME",2010,3,127,"initial"
"1012","SIM093","PSME",2010,3,127,"initial"
"1013","SIM093","PSME",2010,3,127,"initial"
"1014","SIM093","PSME",2010,3,127,"initial"
"1015","SIM093","PSME",2010,3,127,"initial"
"1016","SIM093","PSME",2010,3,127,"initial"
"1017","SIM093","PSME",2010,3,127,"initial"
"1018","SIM093","PSME",2010,3,127,"initial"
"1019","SIM093","PSME",2010,3,127,"initial"
"1020","SIM093","PSME",2010,3,127,"initial"
"1021","SIM093","PSME",2010,3,127,"initial"
"1022","SIM093","PSME",2010,3,127,"initial"
"1023","SIM093","PSME",2010,3,127,"initial"
"1024","SIM093","PSME",2010,3,127,"initial"
"1025","SIM093","PSME",2010,3,127,"initial"
"1026","SIM093","PSME",2010,3,127,"initial"
"1027","SIM093","PSME",2010,3,127,"initial"
"1028","SIM093","PSME",2010,3,127,"initial"
"1029","SIM093","PSME",2010,3,127,"initial"
"1030","SIM093","PSME",2010,3,127,"initial"
"1031","SIM093","PSME",2010,3,127,"initial"
"1032","SIM093","PSME",2010,3,127,"initial"
"1033","SIM093","PSME",2010,3,127,"initial"
"1034","SIM093","PSME",2010,3,127,"initial"
"1035","SIM093","PSME",2010,3,127,"initial"
"1036","SIM093","PSME",2010,3,127,"initial"
"1037","SIM093","PSME",2010,3,127,"initial"
"1038","SIM093","PSME",2010,3,127,"initial"
"1039","SIM093","PSME",2010,3,127,"initial"
"1040","SIM093","PSME",2010,3,127,"initial"
"1041","SIM093","PSME",2010,3,127,"initial"
"1042","SIM093","PSME",2010,3,127,"initial"
"1043","SIM093","PSME",2010,3,127,"initial"
"1044","SIM093","PSME",2010,3,127,"initial"
"1045","SIM093","PSME",2010,3,127,"initial"
"1046","SIM093","PSME",2010,3,127,"initial"
"1047","SIM093","PSME",2010,3,127,"initial"
"1048","SIM093","PSME",2010,3,127,"initial"
"1049","SIM093","PSME",2010,3,127,"initial"
"1050","SIM093","PSME",2010,3,127,"initial"
"1051","SIM093","PSME",2010,3,127,"initial"
"1052","SIM093","PSME",2010,3,127,"initial"
"1053","SIM093","PSME",2010,3,127,"initial"
"1054","SIM093","PSME",2010,3,127,"initial"
"1055","SIM093","PSME",2010,3,127,"initial"
"1056","SIM093","PSME",2010,3,127,"initial"
"1057","SIM093","PSME",2010,3,127,"initial"
"1058","SIM093","PSME",2010,3,127,"initial"
"1059","SIM093","PSME",2010,3,127,"initial"
"1060","SIM093","PSME",2010,3,127,"initial"
"1061","SIM093","PSME",2010,3,127,"initial"
"1062","SIM093","PSME",2010,3,127,"initial"
"1063","SIM093","PSME",2010,3,127,"initial"
"1064","SIM093","PSME",2010,3,127,"initial"
"1065","SIM093","PSME",2010,3,127,"initial"
"1066","SIM093","PSME",2010,3,127,"initial"
"1067","SIM093","PSME",2010,3,127,"initial"
"1068","SIM093","PSME",2010,3,127,"initial"
"1069","SIM093","PSME",2010,3,127,"initial"
"1070","SIM093","PSME",2010,3,127,"initial"
"1071","SIM093","PSME",2010,3,127,"initial"
"1072","SIM093","PSME",2010,3,127,"initial"
"1073","SIM093","PSME",2010,3,127,"initial"
"1074","SIM093","PSME",2010,3,127,"initial"
"1075","SIM093","PSME",2010,3,127,"initial"
"1076","SIM093","PSME",2010,4,109,"initial"
"1077","SIM093","PSME",2010,4,109,"initial"
"1078","SIM093","PSME",2010,4,109,"initial"
"1079","SIM093","PSME",2010,4,109,"initial"
"1080","SIM093","PSME",2010,4,109,"initial"
"1081","SIM093","PSME",2010,4,109,"initial"
"1082","SIM093","PSME",2010,4,109,"initial"
"1083","SIM093","PSME",2010,4,109,"initial"
"1084","SIM093","PSME",2010,4,109,"initial"
"1085","SIM093","PSME",2010,4,109,"initial"
"1086","SIM093","PSME",2010,4,109,"initial"
"1087","SIM093","PSME",2010,4,109,"initial"
"1088","SIM093","PSME",2010,4,109,"initial"
"1089","SIM093","PSME",2010,4,109,"initial"
"1090","SIM093","PSME",2010,4,109,"initial"
"1091","SIM093","PSME",2010,4,109,"initial"
"1092","SIM093","PSME",2010,4,109,"initial"
"1093","SIM093","PSME",2010,4,109,"initial"
"1094","SIM093","PSME",2010,4,109,"initial"
"1095","SIM093","PSME",2010,4,109,"initial"
"1096","SIM093","PSME",2010,4,109,"initial"
"1097","SIM093","PSME",2010,4,109,"initial"
"1098","SIM093","PSME",2010,4,109,"initial"
"1099","SIM093","PSME",2010,4,109,"initial"
"1100","SIM093","PSME",2010,4,109,"initial"
"1101","SIM093","PSME",2010,4,109,"initial"
"1102","SIM093","PSME",2010,4,109,"initial"
"1103","SIM093","PSME",2010,4,109,"initial"
"1104","SIM093","PSME",2010,4,109,"initial"
"1105","SIM093","PSME",2010,4,109,"initial"
"1106","SIM093","PSME",2010,4,109,"initial"
"1107","SIM093","PSME",2010,4,109,"initial"
"1108","SIM093","PSME",2010,4,109,"initial"
"1109","SIM093","PSME",2010,4,109,"initial"
"1110","SIM093","PSME",2010,4,109,"initial"
